"Feature","AvgWeight","CancerType"
"myeloid dendritic cell_Thymus",-2.40618239384143e-05,"Bile Duct Cancer"
"mature NK T cell_Salivary Gland",-4.19216371433353e-05,"Bile Duct Cancer"
"corneal epithelial cell_Eye",-4.43771902231106e-05,"Bile Duct Cancer"
"plasma cell_Fat",-4.87978081866012e-05,"Bile Duct Cancer"
"basal cell_Mammary",-6.47455087360989e-05,"Bile Duct Cancer"
"plasma cell_Eye",-7.97158176638394e-05,"Bile Duct Cancer"
"CD8 positive alpha beta T cell_Spleen",-8.72900178695109e-05,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Lung",-8.81414179875857e-05,"Bile Duct Cancer"
"retina horizontal cell_Eye",-9.374767438024e-05,"Bile Duct Cancer"
"mature NK T cell_Lymph Node",-9.8058122574105e-05,"Bile Duct Cancer"
"fibroblast_Large Intestine",-0.00010021297350236,"Bile Duct Cancer"
"naive B cell_Blood",-0.000117518045117924,"Bile Duct Cancer"
"endothelial cell_Fat",-0.000129687360315698,"Bile Duct Cancer"
"macrophage_Thymus",-0.000130542904276012,"Bile Duct Cancer"
"immature natural killer cell_Thymus",-0.000154382302311854,"Bile Duct Cancer"
"pancreatic acinar cell_Pancreas",-0.000159115256264345,"Bile Duct Cancer"
"mature NK T cell_Thymus",-0.000160261025258239,"Bile Duct Cancer"
"intestinal tuft cell_Small Intestine",-0.000161063069898464,"Bile Duct Cancer"
"neutrophil_Liver",-0.000166251192432248,"Bile Duct Cancer"
"endothelial cell_Prostate",-0.000183751703568223,"Bile Duct Cancer"
"CD8 positive alpha beta memory T cell_Lymph Node",-0.000185622516761884,"Bile Duct Cancer"
"pigmented ciliary epithelial cell_Eye",-0.000198709684275269,"Bile Duct Cancer"
"T cell_Mammary",-0.000206674195765895,"Bile Duct Cancer"
"memory B cell_Bone Marrow",-0.000210880391456041,"Bile Duct Cancer"
"slow muscle cell_Muscle",-0.000220704286158612,"Bile Duct Cancer"
"dendritic cell_Eye",-0.000237855759223621,"Bile Duct Cancer"
"mesothelial cell_Thymus",-0.000258539002689454,"Bile Duct Cancer"
"plasmacytoid dendritic cell_Lung",-0.000296803750871769,"Bile Duct Cancer"
"B cell_Small Intestine",-0.000311278444264062,"Bile Duct Cancer"
"CD141 positive myeloid dendritic cell_Skin",-0.000314567150209126,"Bile Duct Cancer"
"paneth cell of colon_Large Intestine",-0.000319721151473567,"Bile Duct Cancer"
"surface ectodermal cell_Eye",-0.000361241146373513,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Salivary Gland",-0.000361524771388349,"Bile Duct Cancer"
"lung ciliated cell_Lung",-0.000373941329758681,"Bile Duct Cancer"
"smooth muscle cell_Fat",-0.00037502721150839,"Bile Duct Cancer"
"naive B cell_Thymus",-0.00039250310093264,"Bile Duct Cancer"
"endothelial cell of hepatic sinusoid_Liver",-0.000392992256859215,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Vasculature",-0.000393639350314517,"Bile Duct Cancer"
"smooth muscle cell_Trachea",-0.000400712204618198,"Bile Duct Cancer"
"stromal cell_Skin",-0.000421769537413915,"Bile Duct Cancer"
"effector CD4 positive alpha beta T cell_Lung",-0.000430373899166288,"Bile Duct Cancer"
"neutrophil_Blood",-0.000430407830794535,"Bile Duct Cancer"
"duodenum glandular cell_Small Intestine",-0.000437270271587824,"Bile Duct Cancer"
"CD8 positive alpha beta T cell_Kidney",-0.000449452722579218,"Bile Duct Cancer"
"B cell_Salivary Gland",-0.000459361782785674,"Bile Duct Cancer"
"mucus secreting cell_Trachea",-0.000465021900990786,"Bile Duct Cancer"
"macrophage_Kidney",-0.000494463536222346,"Bile Duct Cancer"
"ciliated cell_Trachea",-0.000534279326150123,"Bile Duct Cancer"
"pericyte_Salivary Gland",-0.000540239033799097,"Bile Duct Cancer"
"T cell_Prostate",-0.000547040141200894,"Bile Duct Cancer"
"B cell_Large Intestine",-0.000551300169861462,"Bile Duct Cancer"
"CD8 positive alpha beta T cell_Salivary Gland",-0.000564288696240829,"Bile Duct Cancer"
"intestinal crypt stem cell_Small Intestine",-0.000568500933693038,"Bile Duct Cancer"
"neutrophil_Trachea",-0.000572072932623871,"Bile Duct Cancer"
"fibroblast_Trachea",-0.000581777170900387,"Bile Duct Cancer"
"fibroblast_Prostate",-0.000602664092678854,"Bile Duct Cancer"
"T cell_Uterus",-0.0006118656556433,"Bile Duct Cancer"
"neutrophil_Small Intestine",-0.000613634253879493,"Bile Duct Cancer"
"epithelial cell_Vasculature",-0.000617100232585092,"Bile Duct Cancer"
"mast cell_Large Intestine",-0.000618527656735231,"Bile Duct Cancer"
"type B pancreatic cell_Pancreas",-0.000634243265145294,"Bile Duct Cancer"
"intestinal enteroendocrine cell_Large Intestine",-0.000659045393434917,"Bile Duct Cancer"
"mast cell_Vasculature",-0.000659263018961319,"Bile Duct Cancer"
"memory B cell_Spleen",-0.000683822630328221,"Bile Duct Cancer"
"pericyte_Bladder",-0.000690431729095833,"Bile Duct Cancer"
"mature NK T cell_Bone Marrow",-0.000693900222177515,"Bile Duct Cancer"
"T cell_Muscle",-0.000702300292127549,"Bile Duct Cancer"
"medullary thymic epithelial cell_Thymus",-0.000711542409750793,"Bile Duct Cancer"
"plasma cell_Pancreas",-0.000714917296767032,"Bile Duct Cancer"
"naive B cell_Salivary Gland",-0.000720820022539735,"Bile Duct Cancer"
"skeletal muscle satellite stem cell_Muscle",-0.000727378903282414,"Bile Duct Cancer"
"mature NK T cell_Skin",-0.000738341506209004,"Bile Duct Cancer"
"kidney epithelial cell_Kidney",-0.000739374078361586,"Bile Duct Cancer"
"classical monocyte_Lung",-0.000754520405113862,"Bile Duct Cancer"
"cardiac endothelial cell_Heart",-0.000760074665405023,"Bile Duct Cancer"
"T cell_Pancreas",-0.000773507414732243,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Mammary",-0.000784646968651898,"Bile Duct Cancer"
"endothelial cell of artery_Mammary",-0.000800238670706659,"Bile Duct Cancer"
"CD8 positive alpha beta T cell_Blood",-0.000862757446914799,"Bile Duct Cancer"
"mature NK T cell_Lung",-0.000876350307838512,"Bile Duct Cancer"
"stem cell_Eye",-0.000886598395680343,"Bile Duct Cancer"
"endothelial cell of artery_Muscle",-0.000908046978284476,"Bile Duct Cancer"
"intestinal tuft cell_Large Intestine",-0.000918980363435611,"Bile Duct Cancer"
"melanocyte_Eye",-0.000923238957353025,"Bile Duct Cancer"
"type I NK T cell_Blood",-0.000928465604667739,"Bile Duct Cancer"
"endothelial cell_Eye",-0.000928881078742063,"Bile Duct Cancer"
"transit amplifying cell of colon_Large Intestine",-0.000934908142352263,"Bile Duct Cancer"
"pancreatic D cell_Pancreas",-0.000951144193266009,"Bile Duct Cancer"
"fast muscle cell_Muscle",-0.000953351176350066,"Bile Duct Cancer"
"B cell_Thymus",-0.000966076326495362,"Bile Duct Cancer"
"tongue muscle cell_Tongue",-0.0010064153348744,"Bile Duct Cancer"
"plasmacytoid dendritic cell_Spleen",-0.00102563215878629,"Bile Duct Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Lymph Node",-0.00103061951938445,"Bile Duct Cancer"
"endothelial cell_Liver",-0.00105138759280225,"Bile Duct Cancer"
"basophil_Lung",-0.00105698594800723,"Bile Duct Cancer"
"retinal bipolar neuron_Eye",-0.00106686869971998,"Bile Duct Cancer"
"plasma cell_Spleen",-0.00107163769141139,"Bile Duct Cancer"
"T cell_Lymph Node",-0.00108612778815825,"Bile Duct Cancer"
"endothelial cell of artery_Tongue",-0.00109111164478324,"Bile Duct Cancer"
"myometrial cell_Uterus",-0.00109886583243447,"Bile Duct Cancer"
"neutrophil_Lymph Node",-0.00110068030118514,"Bile Duct Cancer"
"goblet cell_Trachea",-0.00110544432964651,"Bile Duct Cancer"
"CD4 positive helper T cell_Thymus",-0.00110816838248787,"Bile Duct Cancer"
"endothelial cell_Trachea",-0.00112046973651323,"Bile Duct Cancer"
"basal cell_Trachea",-0.00112753513622559,"Bile Duct Cancer"
"CD4 positive alpha beta memory T cell_Lymph Node",-0.00113022380316598,"Bile Duct Cancer"
"mast cell_Small Intestine",-0.00113514605352607,"Bile Duct Cancer"
"plasma cell_Small Intestine",-0.00115959631799281,"Bile Duct Cancer"
"mature NK T cell_Blood",-0.00118520874361375,"Bile Duct Cancer"
"naive thymus derived CD8 positive alpha beta T cell_Spleen",-0.00118549118075524,"Bile Duct Cancer"
"smooth muscle cell_Vasculature",-0.00118955497529077,"Bile Duct Cancer"
"CD8 positive alpha beta memory T cell_Skin",-0.00119596660371682,"Bile Duct Cancer"
"CD141 positive myeloid dendritic cell_Blood",-0.00122836071917212,"Bile Duct Cancer"
"CD4 positive alpha beta T cell_Lung",-0.00126604904560006,"Bile Duct Cancer"
"erythrocyte_Spleen",-0.00126764013631689,"Bile Duct Cancer"
"mast cell_Pancreas",-0.00127562819933225,"Bile Duct Cancer"
"enterocyte_Small Intestine",-0.00127563527747199,"Bile Duct Cancer"
"mast cell_Trachea",-0.0012761472299399,"Bile Duct Cancer"
"hematopoietic stem cell_Blood",-0.00133230012420854,"Bile Duct Cancer"
"endothelial cell_Pancreas",-0.00133285764451272,"Bile Duct Cancer"
"CD1c positive myeloid dendritic cell_Spleen",-0.00133732890232674,"Bile Duct Cancer"
"common myeloid progenitor_Blood",-0.00137270695129924,"Bile Duct Cancer"
"bronchial smooth muscle cell_Lung",-0.0013755981775422,"Bile Duct Cancer"
"pericyte_Mammary",-0.00137616000874278,"Bile Duct Cancer"
"myofibroblast cell_Fat",-0.00138448484377082,"Bile Duct Cancer"
"plasma cell_Vasculature",-0.00139554319928319,"Bile Duct Cancer"
"pericyte_Muscle",-0.00139766797801994,"Bile Duct Cancer"
"memory B cell_Thymus",-0.001411122686055,"Bile Duct Cancer"
"naive B cell_Bone Marrow",-0.00141339649588006,"Bile Duct Cancer"
"mature NK T cell_Fat",-0.00142079890371843,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Muscle",-0.00147908543855649,"Bile Duct Cancer"
"hematopoietic stem cell_Lymph Node",-0.00151070558396788,"Bile Duct Cancer"
"capillary endothelial cell_Thymus",-0.00152707380838268,"Bile Duct Cancer"
"retinal ganglion cell_Eye",-0.00154065500409167,"Bile Duct Cancer"
"erythrocyte_Bone Marrow",-0.00154089804018224,"Bile Duct Cancer"
"goblet cell_Small Intestine",-0.00155802493473924,"Bile Duct Cancer"
"vein endothelial cell_Tongue",-0.00157191209776002,"Bile Duct Cancer"
"hematopoietic stem cell_Spleen",-0.00158574623663063,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Thymus",-0.00160325133778808,"Bile Duct Cancer"
"mature NK T cell_Kidney",-0.00163369469149594,"Bile Duct Cancer"
"endothelial cell_Salivary Gland",-0.00166292200653724,"Bile Duct Cancer"
"macrophage_Muscle",-0.00166751595523533,"Bile Duct Cancer"
"CD8 positive alpha beta T cell_Prostate",-0.00167565452835763,"Bile Duct Cancer"
"CD4 positive alpha beta T cell_Bone Marrow",-0.00169035755689469,"Bile Duct Cancer"
"CD8 positive alpha beta T cell_Bone Marrow",-0.00169939402849065,"Bile Duct Cancer"
"erythroid lineage cell_Eye",-0.00171233500598693,"Bile Duct Cancer"
"fibroblast_Uterus",-0.00171318207564776,"Bile Duct Cancer"
"endothelial cell_Lymph Node",-0.00176292043610097,"Bile Duct Cancer"
"thymocyte_Thymus",-0.00176423678251508,"Bile Duct Cancer"
"neutrophil_Spleen",-0.00177114492387651,"Bile Duct Cancer"
"vascular associated smooth muscle cell_Mammary",-0.00178190894951013,"Bile Duct Cancer"
"dendritic cell_Lung",-0.00179366168096793,"Bile Duct Cancer"
"capillary endothelial cell_Bladder",-0.00182890662281112,"Bile Duct Cancer"
"mast cell_Fat",-0.00186986908445777,"Bile Duct Cancer"
"mast cell_Mammary",-0.00190905394040894,"Bile Duct Cancer"
"endothelial cell of artery_Vasculature",-0.00191527301461979,"Bile Duct Cancer"
"keratocyte_Eye",-0.00196259002037602,"Bile Duct Cancer"
"classical monocyte_Spleen",-0.00198949745163219,"Bile Duct Cancer"
"erythrocyte_Blood",-0.00200000481531181,"Bile Duct Cancer"
"monocyte_Bone Marrow",-0.00205355435633213,"Bile Duct Cancer"
"intermediate monocyte_Spleen",-0.002064679367994,"Bile Duct Cancer"
"fibroblast_Eye",-0.00209501841579534,"Bile Duct Cancer"
"neutrophil_Salivary Gland",-0.0021588254200624,"Bile Duct Cancer"
"regulatory T cell_Lymph Node",-0.00218763486646931,"Bile Duct Cancer"
"fibroblast of cardiac tissue_Heart",-0.00226476754313664,"Bile Duct Cancer"
"CD1c positive myeloid dendritic cell_Skin",-0.00230386520854971,"Bile Duct Cancer"
"plasma cell_Bladder",-0.00230636422210247,"Bile Duct Cancer"
"fast muscle cell_Thymus",-0.00230854661203166,"Bile Duct Cancer"
"macrophage_Mammary",-0.00231979765855054,"Bile Duct Cancer"
"neutrophil_Lung",-0.00233961484352427,"Bile Duct Cancer"
"naive thymus derived CD4 positive alpha beta T cell_Skin",-0.00250770908072066,"Bile Duct Cancer"
"CD141 positive myeloid dendritic cell_Spleen",-0.00251349189842971,"Bile Duct Cancer"
"T cell_Blood",-0.00251580762328679,"Bile Duct Cancer"
"macrophage_Blood",-0.00252713857561921,"Bile Duct Cancer"
"monocyte_Liver",-0.0025274687278808,"Bile Duct Cancer"
"type I NK T cell_Spleen",-0.00253229670929529,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Uterus",-0.00253631774332956,"Bile Duct Cancer"
"intermediate monocyte_Lung",-0.00254677522824042,"Bile Duct Cancer"
"regulatory T cell_Skin",-0.00255586857059722,"Bile Duct Cancer"
"platelet_Blood",-0.00265445960189319,"Bile Duct Cancer"
"pericyte_Vasculature",-0.00267110245177568,"Bile Duct Cancer"
"melanocyte_Skin",-0.00269551852716656,"Bile Duct Cancer"
"vascular associated smooth muscle cell_Uterus",-0.00269872493516824,"Bile Duct Cancer"
"macrophage_Liver",-0.00274616939027309,"Bile Duct Cancer"
"common myeloid progenitor_Bone Marrow",-0.00275911879217081,"Bile Duct Cancer"
"hematopoietic stem cell_Bone Marrow",-0.00278558033593409,"Bile Duct Cancer"
"non classical monocyte_Lung",-0.00282016966881652,"Bile Duct Cancer"
"T cell_Trachea",-0.00282327149377118,"Bile Duct Cancer"
"plasma cell_Trachea",-0.00283502998946086,"Bile Duct Cancer"
"erythrocyte_Thymus",-0.00286321556417555,"Bile Duct Cancer"
"endothelial cell of lymphatic vessel_Bladder",-0.00288002301051184,"Bile Duct Cancer"
"plasmablast_Blood",-0.00288377596450519,"Bile Duct Cancer"
"Mueller cell_Eye",-0.00291787892065177,"Bile Duct Cancer"
"memory B cell_Blood",-0.00292509960823581,"Bile Duct Cancer"
"naive thymus derived CD8 positive alpha beta T cell_Skin",-0.00307723037577833,"Bile Duct Cancer"
"small intestine goblet cell_Small Intestine",-0.00311851016896271,"Bile Duct Cancer"
"epithelial cell_Skin",-0.00319991985720949,"Bile Duct Cancer"
"regulatory T cell_Spleen",-0.00321272364619199,"Bile Duct Cancer"
"ionocyte_Trachea",-0.00323313512597593,"Bile Duct Cancer"
"mesothelial cell_Lung",-0.00338660537073198,"Bile Duct Cancer"
"granulocyte_Bone Marrow",-0.00338734089788447,"Bile Duct Cancer"
"endothelial cell_Spleen",-0.00342253130067007,"Bile Duct Cancer"
"smooth muscle cell_Bladder",-0.00353120121855959,"Bile Duct Cancer"
"mature NK T cell_Uterus",-0.00360314046850289,"Bile Duct Cancer"
"pericyte_Uterus",-0.00365417499879524,"Bile Duct Cancer"
"T cell_Skin",-0.00377504104252959,"Bile Duct Cancer"
"plasma cell_Bone Marrow",-0.00383455075409261,"Bile Duct Cancer"
"B cell_Eye",-0.00383775090323805,"Bile Duct Cancer"
"mature NK T cell_Prostate",-0.003844661769605,"Bile Duct Cancer"
"cardiac muscle cell_Heart",-0.0039911556862545,"Bile Duct Cancer"
"smooth muscle cell_Heart",-0.00399556913827882,"Bile Duct Cancer"
"B cell_Mammary",-0.00407397806134108,"Bile Duct Cancer"
"plasma cell_Lung",-0.00417980425685414,"Bile Duct Cancer"
"luminal cell of prostate epithelium_Prostate",-0.00439806971235727,"Bile Duct Cancer"
"neutrophil_Prostate",-0.00444412496576784,"Bile Duct Cancer"
"erythrocyte_Vasculature",-0.00454215866069072,"Bile Duct Cancer"
"pancreatic A cell_Pancreas",-0.00485245205195163,"Bile Duct Cancer"
"plasma cell_Mammary",-0.00554420492515191,"Bile Duct Cancer"
"pancreatic PP cell_Pancreas",-0.00712086083478264,"Bile Duct Cancer"
"mast cell_Prostate",0.00613492967106219,"Colorectal Cancer"
"mast cell_Large Intestine",0.00480211806236778,"Colorectal Cancer"
"granulocyte_Blood",0.0042510525143501,"Colorectal Cancer"
"smooth muscle cell_Muscle",0.00401800171340038,"Colorectal Cancer"
"mast cell_Vasculature",0.00391058477221557,"Colorectal Cancer"
"epithelial cell_Uterus",0.00380552639553638,"Colorectal Cancer"
"memory B cell_Blood",0.00374135004753382,"Colorectal Cancer"
"CD8 positive alpha beta T cell_Trachea",0.00371210699803735,"Colorectal Cancer"
"monocyte_Small Intestine",0.00371111751261185,"Colorectal Cancer"
"transit amplifying cell of colon_Large Intestine",0.00360903285578034,"Colorectal Cancer"
"non classical monocyte_Blood",0.00358555694343267,"Colorectal Cancer"
"intrahepatic cholangiocyte_Liver",0.00357519245038104,"Colorectal Cancer"
"hematopoietic stem cell_Bone Marrow",0.00356408637198755,"Colorectal Cancer"
"endothelial cell of vascular tree_Muscle",0.00352729971984228,"Colorectal Cancer"
"vein endothelial cell_Bladder",0.0035245569795518,"Colorectal Cancer"
"plasmacytoid dendritic cell_Lung",0.00346888951669136,"Colorectal Cancer"
"effector CD8 positive alpha beta T cell_Lung",0.00330288325225969,"Colorectal Cancer"
"CD4 positive helper T cell_Kidney",0.00324537309304112,"Colorectal Cancer"
"vein endothelial cell_Thymus",0.00314495032004526,"Colorectal Cancer"
"intestinal crypt stem cell_Large Intestine",0.00311879430528665,"Colorectal Cancer"
"retinal ganglion cell_Eye",0.00303187189947572,"Colorectal Cancer"
"memory B cell_Salivary Gland",0.00300966506200554,"Colorectal Cancer"
"Schwann cell_Tongue",0.00295571049731655,"Colorectal Cancer"
"pericyte_Muscle",0.00282066944789108,"Colorectal Cancer"
"T cell_Pancreas",0.00273237850634446,"Colorectal Cancer"
"T cell_Liver",0.0026991989722294,"Colorectal Cancer"
"thymocyte_Thymus",0.00266331259509564,"Colorectal Cancer"
"salivary gland cell_Salivary Gland",0.00263698391340577,"Colorectal Cancer"
"paneth cell of colon_Large Intestine",0.00263372856423725,"Colorectal Cancer"
"macrophage_Eye",0.00246245161331447,"Colorectal Cancer"
"endothelial cell of artery_Mammary",0.00241141836441745,"Colorectal Cancer"
"mast cell_Lymph Node",0.00241137710765328,"Colorectal Cancer"
"neutrophil_Lymph Node",0.00234778825234516,"Colorectal Cancer"
"leukocyte_Uterus",0.00230183375505703,"Colorectal Cancer"
"intestinal crypt stem cell of small intestine_Small Intestine",0.00227440302123486,"Colorectal Cancer"
"pericyte_Salivary Gland",0.00226085001332116,"Colorectal Cancer"
"capillary endothelial cell_Muscle",0.00225176855044664,"Colorectal Cancer"
"cardiac muscle cell_Heart",0.00224972783442357,"Colorectal Cancer"
"stem cell_Eye",0.00222866906692406,"Colorectal Cancer"
"mature NK T cell_Mammary",0.00221770136194078,"Colorectal Cancer"
"macrophage_Mammary",0.00221699796741179,"Colorectal Cancer"
"B cell_Trachea",0.00221659976533951,"Colorectal Cancer"
"endothelial cell_Skin",0.00221020570721134,"Colorectal Cancer"
"intestinal enteroendocrine cell_Small Intestine",0.00218605920486225,"Colorectal Cancer"
"erythroid progenitor cell_Prostate",0.00218533425975323,"Colorectal Cancer"
"neutrophil_Bone Marrow",0.00216856147342151,"Colorectal Cancer"
"plasma cell_Spleen",0.00215473076821077,"Colorectal Cancer"
"mature NK T cell_Muscle",0.00215210081609255,"Colorectal Cancer"
"surface ectodermal cell_Eye",0.00214013998161408,"Colorectal Cancer"
"large intestine goblet cell_Large Intestine",0.00211714452326024,"Colorectal Cancer"
"luminal epithelial cell of mammary gland_Mammary",0.00207487580467282,"Colorectal Cancer"
"mature NK T cell_Salivary Gland",0.0020674072537876,"Colorectal Cancer"
"classical monocyte_Lung",0.00203306135193656,"Colorectal Cancer"
"basal cell_Mammary",0.00201520109414856,"Colorectal Cancer"
"CD141 positive myeloid dendritic cell_Lymph Node",0.0020032539434682,"Colorectal Cancer"
